azure_region,service_type,demand_units,capacity_allocated,service_availability,is_holiday,gdp_growth_rate,inflation_rate,it_sector_growth_index,year,month,quarter,day_of_week,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_7,day,forecast
Europe,Compute,222,242,99.69,0,6.14,3.74,119.09,2024,5,2,5,270.0,133.0,269.0,149.0,150.0,102.0,108.0,185.0,18,201.06067
Europe,Storage,155,182,99.62,0,6.14,3.74,119.09,2024,5,2,5,222.0,270.0,133.0,269.0,149.0,150.0,102.0,192.57142857142858,18,139.3736
India,Compute,176,208,99.56,1,6.14,3.74,119.09,2024,5,2,6,155.0,222.0,270.0,133.0,269.0,149.0,150.0,196.28571428571428,19,164.78342
India,Storage,182,230,99.75,1,6.14,3.74,119.09,2024,5,2,6,176.0,155.0,222.0,270.0,133.0,269.0,149.0,201.0,19,189.74875
US,Compute,124,183,99.84,1,6.14,3.74,119.09,2024,5,2,6,182.0,176.0,155.0,222.0,270.0,133.0,269.0,180.28571428571428,19,143.86484
US,Storage,166,216,99.97,1,6.14,3.74,119.09,2024,5,2,6,124.0,182.0,176.0,155.0,222.0,270.0,133.0,185.0,19,168.78455
Europe,Compute,262,282,99.52,1,6.14,3.74,119.09,2024,5,2,6,166.0,124.0,182.0,176.0,155.0,222.0,270.0,183.85714285714286,19,243.38902
Europe,Storage,275,321,99.75,1,6.14,3.74,119.09,2024,5,2,6,262.0,166.0,124.0,182.0,176.0,155.0,222.0,191.42857142857142,19,280.98212
India,Compute,125,150,99.55,0,6.14,3.74,119.09,2024,5,2,0,275.0,262.0,166.0,124.0,182.0,176.0,155.0,187.14285714285714,20,115.48248
India,Storage,115,163,99.84,0,6.14,3.74,119.09,2024,5,2,0,125.0,275.0,262.0,166.0,124.0,182.0,176.0,178.42857142857142,20,119.488686
US,Compute,272,293,99.82,0,6.14,3.74,119.09,2024,5,2,0,115.0,125.0,275.0,262.0,166.0,124.0,182.0,191.28571428571428,20,250.69814
US,Storage,274,296,99.94,0,6.14,3.74,119.09,2024,5,2,0,272.0,115.0,125.0,275.0,262.0,166.0,124.0,212.71428571428572,20,250.64714
Europe,Compute,247,271,99.85,0,6.14,3.74,119.09,2024,5,2,0,274.0,272.0,115.0,125.0,275.0,262.0,166.0,224.28571428571428,20,229.42216
Europe,Storage,267,322,99.69,0,6.14,3.74,119.09,2024,5,2,0,247.0,274.0,272.0,115.0,125.0,275.0,262.0,225.0,20,283.19385
India,Compute,259,314,99.75,0,6.14,3.74,119.09,2024,5,2,1,267.0,247.0,274.0,272.0,115.0,125.0,275.0,222.71428571428572,21,274.56427
India,Storage,117,150,99.88,0,6.14,3.74,119.09,2024,5,2,1,259.0,267.0,247.0,274.0,272.0,115.0,125.0,221.57142857142858,21,116.154434
US,Compute,244,280,99.87,0,6.14,3.74,119.09,2024,5,2,1,117.0,259.0,267.0,247.0,274.0,272.0,115.0,240.0,21,240.28247
US,Storage,211,247,99.66,0,6.14,3.74,119.09,2024,5,2,1,244.0,117.0,259.0,267.0,247.0,274.0,272.0,231.28571428571428,21,210.20174
Europe,Compute,117,168,99.83,0,6.14,3.74,119.09,2024,5,2,1,211.0,244.0,117.0,259.0,267.0,247.0,274.0,208.85714285714286,21,126.47046
Europe,Storage,101,154,99.8,0,6.14,3.74,119.09,2024,5,2,1,117.0,211.0,244.0,117.0,259.0,267.0,247.0,188.0,21,115.55325
India,Compute,299,344,99.58,0,6.14,3.74,119.09,2024,5,2,2,101.0,117.0,211.0,244.0,117.0,259.0,267.0,192.57142857142858,22,291.36047
India,Storage,293,324,99.77,0,6.14,3.74,119.09,2024,5,2,2,299.0,101.0,117.0,211.0,244.0,117.0,259.0,197.42857142857142,22,284.988
US,Compute,181,239,99.53,0,6.14,3.74,119.09,2024,5,2,2,293.0,299.0,101.0,117.0,211.0,244.0,117.0,206.57142857142858,22,198.59943
US,Storage,276,297,99.84,0,6.14,3.74,119.09,2024,5,2,2,181.0,293.0,299.0,101.0,117.0,211.0,244.0,211.14285714285714,22,255.7885
Europe,Compute,203,244,99.97,0,6.14,3.74,119.09,2024,5,2,2,276.0,181.0,293.0,299.0,101.0,117.0,211.0,210.0,22,202.90312
Europe,Storage,119,160,99.72,0,6.14,3.74,119.09,2024,5,2,2,203.0,276.0,181.0,293.0,299.0,101.0,117.0,210.28571428571428,22,117.14247
India,Compute,268,315,99.82,0,6.14,3.74,119.09,2024,5,2,3,119.0,203.0,276.0,181.0,293.0,299.0,101.0,234.14285714285714,23,274.2042
India,Storage,298,348,99.75,0,6.14,3.74,119.09,2024,5,2,3,268.0,119.0,203.0,276.0,181.0,293.0,299.0,234.0,23,292.69885
US,Compute,120,141,99.75,0,6.14,3.74,119.09,2024,5,2,3,298.0,268.0,119.0,203.0,276.0,181.0,293.0,209.28571428571428,23,108.03059
US,Storage,219,245,99.9,0,6.14,3.74,119.09,2024,5,2,3,120.0,298.0,268.0,119.0,203.0,276.0,181.0,214.71428571428572,23,199.81206
Europe,Compute,252,309,99.57,0,6.14,3.74,119.09,2024,5,2,3,219.0,120.0,298.0,268.0,119.0,203.0,276.0,211.28571428571428,23,270.19376
Europe,Storage,164,209,99.58,0,6.14,3.74,119.09,2024,5,2,3,252.0,219.0,120.0,298.0,268.0,119.0,203.0,205.71428571428572,23,168.08882
India,Compute,230,271,99.74,0,6.14,3.74,119.09,2024,5,2,4,164.0,252.0,219.0,120.0,298.0,268.0,119.0,221.57142857142858,24,227.6159
India,Storage,147,193,99.74,0,6.14,3.74,119.09,2024,5,2,4,230.0,164.0,252.0,219.0,120.0,298.0,268.0,204.28571428571428,24,155.3769
US,Compute,136,186,99.54,0,6.14,3.74,119.09,2024,5,2,4,147.0,230.0,164.0,252.0,219.0,120.0,298.0,181.14285714285714,24,146.86852
US,Storage,152,173,99.56,0,6.14,3.74,119.09,2024,5,2,4,136.0,147.0,230.0,164.0,252.0,219.0,120.0,185.71428571428572,24,133.80934
Europe,Compute,254,305,99.72,0,6.14,3.74,119.09,2024,5,2,4,152.0,136.0,147.0,230.0,164.0,252.0,219.0,190.71428571428572,24,263.499
Europe,Storage,197,236,99.69,0,6.14,3.74,119.09,2024,5,2,4,254.0,152.0,136.0,147.0,230.0,164.0,252.0,182.85714285714286,24,194.62337
India,Compute,103,135,99.92,0,6.14,3.74,119.09,2024,5,2,5,197.0,254.0,152.0,136.0,147.0,230.0,164.0,174.14285714285714,25,108.07322
India,Storage,243,266,99.54,0,6.14,3.74,119.09,2024,5,2,5,103.0,197.0,254.0,152.0,136.0,147.0,230.0,176.0,25,227.5618
US,Compute,245,284,99.73,0,6.14,3.74,119.09,2024,5,2,5,243.0,103.0,197.0,254.0,152.0,136.0,147.0,190.0,25,243.66437
US,Storage,144,202,99.92,0,6.14,3.74,119.09,2024,5,2,5,245.0,243.0,103.0,197.0,254.0,152.0,136.0,191.14285714285714,25,160.89714
Europe,Compute,216,242,99.7,0,6.14,3.74,119.09,2024,5,2,5,144.0,245.0,243.0,103.0,197.0,254.0,152.0,200.28571428571428,25,200.64366
Europe,Storage,167,190,99.78,0,6.14,3.74,119.09,2024,5,2,5,216.0,144.0,245.0,243.0,103.0,197.0,254.0,187.85714285714286,25,149.6433
India,Compute,157,197,99.98,1,6.14,3.74,119.09,2024,5,2,6,167.0,216.0,144.0,245.0,243.0,103.0,197.0,182.14285714285714,26,157.7817
India,Storage,292,341,99.54,1,6.14,3.74,119.09,2024,5,2,6,157.0,167.0,216.0,144.0,245.0,243.0,103.0,209.14285714285714,26,290.7549
US,Compute,277,303,99.71,1,6.14,3.74,119.09,2024,5,2,6,292.0,157.0,167.0,216.0,144.0,245.0,243.0,214.0,26,265.76205
US,Storage,299,333,99.89,1,6.14,3.74,119.09,2024,5,2,6,277.0,292.0,157.0,167.0,216.0,144.0,245.0,221.71428571428572,26,285.5051
Europe,Compute,180,222,99.8,1,6.14,3.74,119.09,2024,5,2,6,299.0,277.0,292.0,157.0,167.0,216.0,144.0,226.85714285714286,26,178.7982
Europe,Storage,146,192,99.86,1,6.14,3.74,119.09,2024,5,2,6,180.0,299.0,277.0,292.0,157.0,167.0,216.0,216.85714285714286,26,155.91428
India,Compute,117,146,99.53,0,6.14,3.74,119.09,2024,5,2,0,146.0,180.0,299.0,277.0,292.0,157.0,167.0,209.71428571428572,27,112.34633
India,Storage,152,206,99.72,0,6.14,3.74,119.09,2024,5,2,0,117.0,146.0,180.0,299.0,277.0,292.0,157.0,209.0,27,165.58131
US,Compute,220,277,99.85,0,6.14,3.74,119.09,2024,5,2,0,152.0,117.0,146.0,180.0,299.0,277.0,292.0,198.71428571428572,27,229.89174
US,Storage,275,310,99.85,0,6.14,3.74,119.09,2024,5,2,0,220.0,152.0,117.0,146.0,180.0,299.0,277.0,198.42857142857142,27,269.12076
Europe,Compute,265,310,99.57,0,6.14,3.74,119.09,2024,5,2,0,275.0,220.0,152.0,117.0,146.0,180.0,299.0,193.57142857142858,27,269.9142
Europe,Storage,235,257,99.86,0,6.14,3.74,119.09,2024,5,2,0,265.0,275.0,220.0,152.0,117.0,146.0,180.0,201.42857142857142,27,213.93985
India,Compute,205,227,99.86,0,6.14,3.74,119.09,2024,5,2,1,235.0,265.0,275.0,220.0,152.0,117.0,146.0,209.85714285714286,28,185.04138
India,Storage,252,284,99.55,0,6.14,3.74,119.09,2024,5,2,1,205.0,235.0,265.0,275.0,220.0,152.0,117.0,229.14285714285714,28,247.15425
US,Compute,252,289,99.64,0,6.14,3.74,119.09,2024,5,2,1,252.0,205.0,235.0,265.0,275.0,220.0,152.0,243.42857142857142,28,254.2505
US,Storage,215,236,99.72,0,6.14,3.74,119.09,2024,5,2,1,252.0,252.0,205.0,235.0,265.0,275.0,220.0,242.71428571428572,28,193.79413
Europe,Compute,208,261,99.77,0,6.14,3.74,119.09,2024,5,2,1,215.0,252.0,252.0,205.0,235.0,265.0,275.0,233.14285714285714,28,223.10075
Europe,Storage,224,275,99.89,0,6.14,3.74,119.09,2024,5,2,1,208.0,215.0,252.0,252.0,205.0,235.0,265.0,227.28571428571428,28,236.95638
India,Compute,114,170,99.98,0,6.14,3.74,119.09,2024,5,2,2,224.0,208.0,215.0,252.0,252.0,205.0,235.0,210.0,29,130.12488
India,Storage,286,332,99.54,0,6.14,3.74,119.09,2024,5,2,2,114.0,224.0,208.0,215.0,252.0,252.0,205.0,221.57142857142858,29,288.56848
US,Compute,187,221,99.96,0,6.14,3.74,119.09,2024,5,2,2,286.0,114.0,224.0,208.0,215.0,252.0,252.0,212.28571428571428,29,177.67264
US,Storage,209,232,99.52,0,6.14,3.74,119.09,2024,5,2,2,187.0,286.0,114.0,224.0,208.0,215.0,252.0,206.14285714285714,29,193.17899
Europe,Compute,168,204,99.52,0,6.14,3.74,119.09,2024,5,2,2,209.0,187.0,286.0,114.0,224.0,208.0,215.0,199.42857142857142,29,165.17352
Europe,Storage,157,215,99.92,0,6.14,3.74,119.09,2024,5,2,2,168.0,209.0,187.0,286.0,114.0,224.0,208.0,192.14285714285714,29,175.83224
India,Compute,183,217,99.83,0,6.14,3.74,119.09,2024,5,2,3,157.0,168.0,209.0,187.0,286.0,114.0,224.0,186.28571428571428,30,174.28564
India,Storage,168,194,99.57,0,6.14,3.74,119.09,2024,5,2,3,183.0,157.0,168.0,209.0,187.0,286.0,114.0,194.0,30,153.79681
US,Compute,278,336,99.91,0,6.14,3.74,119.09,2024,5,2,3,168.0,183.0,157.0,168.0,209.0,187.0,286.0,192.85714285714286,30,287.09128
US,Storage,130,170,99.53,0,6.14,3.74,119.09,2024,5,2,3,278.0,168.0,183.0,157.0,168.0,209.0,187.0,184.71428571428572,30,127.15369
Europe,Compute,271,321,99.74,0,6.14,3.74,119.09,2024,5,2,3,130.0,278.0,168.0,183.0,157.0,168.0,209.0,193.57142857142858,30,282.77176
Europe,Storage,204,243,99.98,0,6.14,3.74,119.09,2024,5,2,3,271.0,130.0,278.0,168.0,183.0,157.0,168.0,198.71428571428572,30,199.96881
India,Compute,111,158,99.51,0,6.14,3.74,119.09,2024,5,2,4,204.0,271.0,130.0,278.0,168.0,183.0,157.0,192.14285714285714,31,113.12832
India,Storage,111,162,99.71,0,6.14,3.74,119.09,2024,5,2,4,111.0,204.0,271.0,130.0,278.0,168.0,183.0,181.85714285714286,31,119.7074
US,Compute,226,272,99.89,0,6.14,3.74,119.09,2024,5,2,4,111.0,111.0,204.0,271.0,130.0,278.0,168.0,190.14285714285714,31,230.13637
US,Storage,198,229,99.52,0,6.14,3.74,119.09,2024,5,2,4,226.0,111.0,111.0,204.0,271.0,130.0,278.0,178.71428571428572,31,186.15791
Europe,Compute,285,316,99.79,0,6.14,3.74,119.09,2024,5,2,4,198.0,226.0,111.0,111.0,204.0,271.0,130.0,200.85714285714286,31,279.83282
Europe,Storage,117,151,99.77,0,6.14,3.74,119.09,2024,5,2,4,285.0,198.0,226.0,111.0,111.0,204.0,271.0,178.85714285714286,31,116.688705
India,Compute,167,201,99.83,0,6.83,6.76,116.84,2024,6,2,5,117.0,285.0,198.0,226.0,111.0,111.0,204.0,173.57142857142858,1,158.899
India,Storage,141,194,99.77,0,6.83,6.76,116.84,2024,6,2,5,167.0,117.0,285.0,198.0,226.0,111.0,111.0,177.85714285714286,1,153.13934
US,Compute,162,189,99.61,0,6.83,6.76,116.84,2024,6,2,5,141.0,167.0,117.0,285.0,198.0,226.0,111.0,185.14285714285714,1,149.7014
US,Storage,213,248,99.83,0,6.83,6.76,116.84,2024,6,2,5,162.0,141.0,167.0,117.0,285.0,198.0,226.0,183.28571428571428,1,209.5673
Europe,Compute,246,297,99.5,0,6.83,6.76,116.84,2024,6,2,5,213.0,162.0,141.0,167.0,117.0,285.0,198.0,190.14285714285714,1,253.22533
Europe,Storage,207,262,99.99,0,6.83,6.76,116.84,2024,6,2,5,246.0,213.0,162.0,141.0,167.0,117.0,285.0,179.0,1,221.25928
India,Compute,203,229,99.78,1,6.83,6.76,116.84,2024,6,2,6,207.0,246.0,213.0,162.0,141.0,167.0,117.0,191.28571428571428,2,186.25043
India,Storage,274,306,99.53,1,6.83,6.76,116.84,2024,6,2,6,203.0,207.0,246.0,213.0,162.0,141.0,167.0,206.57142857142858,2,264.96063
US,Compute,289,315,99.59,1,6.83,6.76,116.84,2024,6,2,6,274.0,203.0,207.0,246.0,213.0,162.0,141.0,227.71428571428572,2,279.08267
US,Storage,263,307,99.56,1,6.83,6.76,116.84,2024,6,2,6,289.0,274.0,203.0,207.0,246.0,213.0,162.0,242.14285714285714,2,266.73807
Europe,Compute,225,257,99.94,1,6.83,6.76,116.84,2024,6,2,6,263.0,289.0,274.0,203.0,207.0,246.0,213.0,243.85714285714286,2,217.21999
Europe,Storage,176,211,99.97,1,6.83,6.76,116.84,2024,6,2,6,225.0,263.0,289.0,274.0,203.0,207.0,246.0,233.85714285714286,2,174.02267
India,Compute,191,250,99.74,0,6.83,6.76,116.84,2024,6,2,0,176.0,225.0,263.0,289.0,274.0,203.0,207.0,231.57142857142858,3,212.2976
India,Storage,106,147,99.92,0,6.83,6.76,116.84,2024,6,2,0,191.0,176.0,225.0,263.0,289.0,274.0,203.0,217.71428571428572,3,115.99549
US,Compute,262,291,99.97,0,6.83,6.76,116.84,2024,6,2,0,106.0,191.0,176.0,225.0,263.0,289.0,274.0,216.0,3,253.33702
US,Storage,231,268,99.95,0,6.83,6.76,116.84,2024,6,2,0,262.0,106.0,191.0,176.0,225.0,263.0,289.0,207.71428571428572,3,231.77118
Europe,Compute,241,273,99.94,0,6.83,6.76,116.84,2024,6,2,0,231.0,262.0,106.0,191.0,176.0,225.0,263.0,204.57142857142858,3,235.7123
Europe,Storage,229,259,99.91,0,6.83,6.76,116.84,2024,6,2,0,241.0,231.0,262.0,106.0,191.0,176.0,225.0,205.14285714285714,3,216.8974
India,Compute,138,185,99.86,0,6.83,6.76,116.84,2024,6,2,1,229.0,241.0,231.0,262.0,106.0,191.0,176.0,199.71428571428572,4,145.9521
India,Storage,270,329,99.58,0,6.83,6.76,116.84,2024,6,2,1,138.0,229.0,241.0,231.0,262.0,106.0,191.0,211.0,4,284.52942
US,Compute,125,178,99.53,0,6.83,6.76,116.84,2024,6,2,1,270.0,138.0,229.0,241.0,231.0,262.0,106.0,213.71428571428572,4,138.52371
US,Storage,172,210,99.97,0,6.83,6.76,116.84,2024,6,2,1,125.0,270.0,138.0,229.0,241.0,231.0,262.0,200.85714285714286,4,169.46935
Europe,Compute,192,239,99.82,0,6.83,6.76,116.84,2024,6,2,1,172.0,125.0,270.0,138.0,229.0,241.0,231.0,195.28571428571428,4,198.21095
Europe,Storage,120,156,99.96,0,6.83,6.76,116.84,2024,6,2,1,192.0,172.0,125.0,270.0,138.0,229.0,241.0,178.0,4,118.52157
India,Compute,164,211,99.72,0,6.83,6.76,116.84,2024,6,2,2,120.0,192.0,172.0,125.0,270.0,138.0,229.0,168.71428571428572,5,169.88307
India,Storage,199,225,99.86,0,6.83,6.76,116.84,2024,6,2,2,164.0,120.0,192.0,172.0,125.0,270.0,138.0,177.42857142857142,5,184.3507
US,Compute,129,158,99.93,0,6.83,6.76,116.84,2024,6,2,2,199.0,164.0,120.0,192.0,172.0,125.0,270.0,157.28571428571428,5,116.59853
US,Storage,258,282,99.92,0,6.83,6.76,116.84,2024,6,2,2,129.0,199.0,164.0,120.0,192.0,172.0,125.0,176.28571428571428,5,244.36478
Europe,Compute,205,243,99.88,0,6.83,6.76,116.84,2024,6,2,2,258.0,129.0,199.0,164.0,120.0,192.0,172.0,181.0,5,200.37779
Europe,Storage,141,177,99.73,0,6.83,6.76,116.84,2024,6,2,2,205.0,258.0,129.0,199.0,164.0,120.0,192.0,173.71428571428572,5,134.27487
India,Compute,257,298,99.64,0,6.83,6.76,116.84,2024,6,2,3,141.0,205.0,258.0,129.0,199.0,164.0,120.0,193.28571428571428,6,257.76025
India,Storage,243,266,99.79,0,6.83,6.76,116.84,2024,6,2,3,257.0,141.0,205.0,258.0,129.0,199.0,164.0,204.57142857142858,6,231.875
US,Compute,205,246,99.56,0,6.83,6.76,116.84,2024,6,2,3,243.0,257.0,141.0,205.0,258.0,129.0,199.0,205.42857142857142,6,202.95705
US,Storage,104,124,99.69,0,6.83,6.76,116.84,2024,6,2,3,205.0,243.0,257.0,141.0,205.0,258.0,129.0,201.85714285714286,6,105.78266
Europe,Compute,178,228,99.76,0,6.83,6.76,116.84,2024,6,2,3,104.0,205.0,243.0,257.0,141.0,205.0,258.0,190.42857142857142,6,186.23698
Europe,Storage,111,145,99.87,0,6.83,6.76,116.84,2024,6,2,3,178.0,104.0,205.0,243.0,257.0,141.0,205.0,177.0,6,113.83007
India,Compute,263,286,99.75,0,6.83,6.76,116.84,2024,6,2,4,111.0,178.0,104.0,205.0,243.0,257.0,141.0,194.42857142857142,7,245.70381
India,Storage,184,220,99.63,0,6.83,6.76,116.84,2024,6,2,4,263.0,111.0,178.0,104.0,205.0,243.0,257.0,184.0,7,174.97133
US,Compute,171,199,99.68,0,6.83,6.76,116.84,2024,6,2,4,184.0,263.0,111.0,178.0,104.0,205.0,243.0,173.71428571428572,7,155.03224
US,Storage,165,197,99.97,0,6.83,6.76,116.84,2024,6,2,4,171.0,184.0,263.0,111.0,178.0,104.0,205.0,168.0,7,153.8861
Europe,Compute,151,176,99.94,0,6.83,6.76,116.84,2024,6,2,4,165.0,171.0,184.0,263.0,111.0,178.0,104.0,174.71428571428572,7,135.2824
Europe,Storage,256,301,99.59,0,6.83,6.76,116.84,2024,6,2,4,151.0,165.0,171.0,184.0,263.0,111.0,178.0,185.85714285714286,7,261.3441
India,Compute,239,270,99.95,0,6.83,6.76,116.84,2024,6,2,5,256.0,151.0,165.0,171.0,184.0,263.0,111.0,204.14285714285714,8,231.91254
India,Storage,296,340,99.69,0,6.83,6.76,116.84,2024,6,2,5,239.0,256.0,151.0,165.0,171.0,184.0,263.0,208.85714285714286,8,287.43835
US,Compute,259,314,99.59,0,6.83,6.76,116.84,2024,6,2,5,296.0,239.0,256.0,151.0,165.0,171.0,184.0,219.57142857142858,8,268.5052
US,Storage,182,230,99.94,0,6.83,6.76,116.84,2024,6,2,5,259.0,296.0,239.0,256.0,151.0,165.0,171.0,221.14285714285714,8,189.60257
Europe,Compute,172,213,99.83,0,6.83,6.76,116.84,2024,6,2,5,182.0,259.0,296.0,239.0,256.0,151.0,165.0,222.14285714285714,8,173.19466
Europe,Storage,298,332,99.85,0,6.83,6.76,116.84,2024,6,2,5,172.0,182.0,259.0,296.0,239.0,256.0,151.0,243.14285714285714,8,289.54184
India,Compute,125,155,99.98,1,6.83,6.76,116.84,2024,6,2,6,298.0,172.0,182.0,259.0,296.0,239.0,256.0,224.42857142857142,9,119.10033
India,Storage,126,161,99.79,1,6.83,6.76,116.84,2024,6,2,6,125.0,298.0,172.0,182.0,259.0,296.0,239.0,208.28571428571428,9,115.8115
US,Compute,248,304,99.88,1,6.83,6.76,116.84,2024,6,2,6,126.0,125.0,298.0,172.0,182.0,259.0,296.0,201.42857142857142,9,264.5361
US,Storage,119,141,99.88,1,6.83,6.76,116.84,2024,6,2,6,248.0,126.0,125.0,298.0,172.0,182.0,259.0,181.42857142857142,9,111.309204
Europe,Compute,254,291,99.96,1,6.83,6.76,116.84,2024,6,2,6,119.0,248.0,126.0,125.0,298.0,172.0,182.0,191.71428571428572,9,247.59131
Europe,Storage,223,260,99.8,1,6.83,6.76,116.84,2024,6,2,6,254.0,119.0,248.0,126.0,125.0,298.0,172.0,199.0,9,218.94418
India,Compute,104,132,99.51,0,6.83,6.76,116.84,2024,6,2,0,223.0,254.0,119.0,248.0,126.0,125.0,298.0,171.28571428571428,10,108.36797
India,Storage,288,311,99.81,0,6.83,6.76,116.84,2024,6,2,0,104.0,223.0,254.0,119.0,248.0,126.0,125.0,194.57142857142858,10,269.54477
US,Compute,238,264,99.81,0,6.83,6.76,116.84,2024,6,2,0,288.0,104.0,223.0,254.0,119.0,248.0,126.0,210.57142857142858,10,224.04527
US,Storage,184,216,99.82,0,6.83,6.76,116.84,2024,6,2,0,238.0,288.0,104.0,223.0,254.0,119.0,248.0,201.42857142857142,10,172.35245
Europe,Compute,137,176,99.78,0,6.83,6.76,116.84,2024,6,2,0,184.0,238.0,288.0,104.0,223.0,254.0,119.0,204.0,10,136.37334
Europe,Storage,242,284,99.73,0,6.83,6.76,116.84,2024,6,2,0,137.0,184.0,238.0,288.0,104.0,223.0,254.0,202.28571428571428,10,248.47968
India,Compute,145,197,99.63,0,6.83,6.76,116.84,2024,6,2,1,242.0,137.0,184.0,238.0,288.0,104.0,223.0,191.14285714285714,11,156.13222
India,Storage,238,266,99.9,0,6.83,6.76,116.84,2024,6,2,1,145.0,242.0,137.0,184.0,238.0,288.0,104.0,210.28571428571428,11,227.08691
US,Compute,105,160,99.54,0,6.83,6.76,116.84,2024,6,2,1,238.0,145.0,242.0,137.0,184.0,238.0,288.0,184.14285714285714,11,118.28383
US,Storage,279,299,99.72,0,6.83,6.76,116.84,2024,6,2,1,105.0,238.0,145.0,242.0,137.0,184.0,238.0,190.0,11,260.78436
Europe,Compute,133,156,99.98,0,6.83,6.76,116.84,2024,6,2,1,279.0,105.0,238.0,145.0,242.0,137.0,184.0,182.71428571428572,11,117.866425
Europe,Storage,258,297,99.94,0,6.83,6.76,116.84,2024,6,2,1,133.0,279.0,105.0,238.0,145.0,242.0,137.0,200.0,11,255.53589
India,Compute,263,294,99.58,0,6.83,6.76,116.84,2024,6,2,2,258.0,133.0,279.0,105.0,238.0,145.0,242.0,203.0,12,251.92676
India,Storage,207,236,99.95,0,6.83,6.76,116.84,2024,6,2,2,263.0,258.0,133.0,279.0,105.0,238.0,145.0,211.85714285714286,12,191.30627
US,Compute,253,297,99.89,0,6.83,6.76,116.84,2024,6,2,2,207.0,263.0,258.0,133.0,279.0,105.0,238.0,214.0,12,254.98001
US,Storage,152,180,99.99,0,6.83,6.76,116.84,2024,6,2,2,253.0,207.0,263.0,258.0,133.0,279.0,105.0,220.71428571428572,12,140.86397
Europe,Compute,184,224,99.85,0,6.83,6.76,116.84,2024,6,2,2,152.0,253.0,207.0,263.0,258.0,133.0,279.0,207.14285714285714,12,182.82037
Europe,Storage,135,162,99.75,0,6.83,6.76,116.84,2024,6,2,2,184.0,152.0,253.0,207.0,263.0,258.0,133.0,207.42857142857142,12,119.4209
India,Compute,124,163,99.71,0,6.83,6.76,116.84,2024,6,2,3,135.0,184.0,152.0,253.0,207.0,263.0,258.0,188.28571428571428,13,118.724304
India,Storage,225,275,99.83,0,6.83,6.76,116.84,2024,6,2,3,124.0,135.0,184.0,152.0,253.0,207.0,263.0,182.85714285714286,13,233.17218
US,Compute,151,208,99.97,0,6.83,6.76,116.84,2024,6,2,3,225.0,124.0,135.0,184.0,152.0,253.0,207.0,174.85714285714286,13,161.1791
US,Storage,254,298,99.72,0,6.83,6.76,116.84,2024,6,2,3,151.0,225.0,124.0,135.0,184.0,152.0,253.0,175.0,13,257.5051
Europe,Compute,297,355,99.97,0,6.83,6.76,116.84,2024,6,2,3,254.0,151.0,225.0,124.0,135.0,184.0,152.0,195.71428571428572,13,292.7124
Europe,Storage,204,243,99.76,0,6.83,6.76,116.84,2024,6,2,3,297.0,254.0,151.0,225.0,124.0,135.0,184.0,198.57142857142858,13,198.15721
India,Compute,192,241,99.97,0,6.83,6.76,116.84,2024,6,2,4,204.0,297.0,254.0,151.0,225.0,124.0,135.0,206.71428571428572,14,197.9504
India,Storage,108,157,99.75,0,6.83,6.76,116.84,2024,6,2,4,192.0,204.0,297.0,254.0,151.0,225.0,124.0,204.42857142857142,14,118.650154
US,Compute,199,257,99.59,0,6.83,6.76,116.84,2024,6,2,4,108.0,192.0,204.0,297.0,254.0,151.0,225.0,200.71428571428572,14,219.33871
US,Storage,146,197,99.57,0,6.83,6.76,116.84,2024,6,2,4,199.0,108.0,192.0,204.0,297.0,254.0,151.0,200.0,14,155.99666
Europe,Compute,179,211,99.66,0,6.83,6.76,116.84,2024,6,2,4,146.0,199.0,108.0,192.0,204.0,297.0,254.0,189.28571428571428,14,166.88094
Europe,Storage,188,217,99.66,0,6.83,6.76,116.84,2024,6,2,4,179.0,146.0,199.0,108.0,192.0,204.0,297.0,173.71428571428572,14,172.03134
India,Compute,173,196,99.65,0,6.83,6.76,116.84,2024,6,2,5,188.0,179.0,146.0,199.0,108.0,192.0,204.0,169.28571428571428,15,155.76088
India,Storage,289,315,99.67,0,6.83,6.76,116.84,2024,6,2,5,173.0,188.0,179.0,146.0,199.0,108.0,192.0,183.14285714285714,15,277.88766
US,Compute,212,240,99.64,0,6.83,6.76,116.84,2024,6,2,5,289.0,173.0,188.0,179.0,146.0,199.0,108.0,198.0,15,199.08916
US,Storage,268,321,99.71,0,6.83,6.76,116.84,2024,6,2,5,212.0,289.0,173.0,188.0,179.0,146.0,199.0,207.85714285714286,15,279.37918
Europe,Compute,232,257,99.68,0,6.83,6.76,116.84,2024,6,2,5,268.0,212.0,289.0,173.0,188.0,179.0,146.0,220.14285714285714,15,216.321
Europe,Storage,257,295,99.65,0,6.83,6.76,116.84,2024,6,2,5,232.0,268.0,212.0,289.0,173.0,188.0,179.0,231.28571428571428,15,251.4636
India,Compute,207,250,99.69,1,6.83,6.76,116.84,2024,6,2,6,257.0,232.0,268.0,212.0,289.0,173.0,188.0,234.0,16,210.91017
India,Storage,195,251,99.98,1,6.83,6.76,116.84,2024,6,2,6,207.0,257.0,232.0,268.0,212.0,289.0,173.0,237.14285714285714,16,208.66933
US,Compute,225,262,99.7,1,6.83,6.76,116.84,2024,6,2,6,195.0,207.0,257.0,232.0,268.0,212.0,289.0,228.0,16,225.29301
